Timestamp,Time,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max
3/8/2023,18:00:00,1,4.71,4.22,5.28,1.23,-1.63,3.8,-3.39,-5.05,1.25,-0.89,-4.52,4.45,292.32,6.43,347.44,-10.98,-79.07,66.91,4.86,2.12,7.77,432.2,405.4,452.4,106765,15959,413174
3/9/2023,0:00:00,1,5.8,5.23,7.84,0.87,-2.95,3.53,-3.09,-6.08,4.94,-4.19,-7.54,0.34,289.48,8.96,352.13,-47.3,-83.62,3.61,5.57,3.79,7.05,427.8,402.4,446.9,59672,15254,141875
3/9/2023,6:00:00,1,7.27,1.7,8.36,1.47,-1.87,6.38,-1.31,-7.48,5.75,-3.37,-7.99,4.46,338.68,2.46,357.28,-32.17,-82.71,45.24,8.64,5.89,10.92,432.6,415.8,455.3,86119,41437,151333
3/9/2023,12:00:00,1,5.38,2.37,6.45,-0.43,-4.29,4.3,-3.28,-6.04,3.5,-0.96,-5.33,6.23,264.85,12.31,342.83,-10.85,-80.25,83.68,9.06,5.64,10.97,437.2,419.2,458.1,113152,91735,196617
3/9/2023,18:00:00,1,4.17,1.83,5.02,2.03,-2.77,4.37,-1.7,-4.86,1.38,-2.45,-4.28,3.22,316.54,2.64,356.99,-35.41,-79.92,52.88,6.37,5.18,7.41,432.4,426.2,448.7,131012,100368,165763
3/10/2023,0:00:00,1,5.49,3.87,7.98,1.8,-1.18,4.36,-4.08,-7.1,0.22,1.61,-6.23,5.77,297.04,5.65,357.54,18.01,-67.07,65.26,5.87,3.95,8.16,424.6,400.1,433.8,112280,19120,159237
3/10/2023,6:00:00,1,6.5,5.9,8.83,2.32,-1.26,5.68,-1.03,-8.03,3.64,5.37,-2.14,8.23,348.42,3.14,355.06,57.05,-14.71,86.69,4.68,2.09,8.89,413.8,399.8,427,100408,14439,254616
3/10/2023,12:00:00,1,6.17,4.81,6.89,3.77,-1.09,5.68,-2.69,-4.85,1.52,-3.04,-6.79,2.97,327.87,3.14,356.21,-30.46,-83.46,33.66,3.68,2.02,5.94,411.6,389.4,455.3,154588,53335,357773
3/10/2023,18:00:00,1,5.5,4.76,5.91,1.46,-2.18,5.38,1.31,-3.92,4.63,-4.03,-5.34,3.97,40.19,4.87,355.94,-50.51,-80.99,43.25,4,1.72,5.86,399.1,381.1,453.7,104269,34396,361681
3/11/2023,0:00:00,1,5.31,4.79,5.79,3.9,-1.95,5.13,2.83,0.19,4.74,-2.08,-4.51,0.94,41.79,2.49,108.92,-23.34,-66.81,9.9,2.52,1.17,5.23,427.2,396,466.1,119391,14246,311275
3/11/2023,6:00:00,1,5.6,5.11,5.82,5.23,1.87,5.71,0.73,-2.07,3.02,-1.08,-4.16,1.36,6.61,0.57,359.67,-11.09,-56.38,14.45,2.61,1.21,4.13,452.1,400.5,467.5,108193,15120,163351
3/11/2023,12:00:00,1,5.55,4.88,6.02,3.75,-0.66,5.68,1.86,-5.31,5.36,0.6,-3.23,4.99,11.26,2.5,356.79,6.38,-36.98,57.28,2.15,0.52,3.89,431.7,373.8,465.3,77388,10227,220004
3/11/2023,18:00:00,1,5.51,4.28,6.4,0.53,-3.02,4.26,-3.23,-5.94,5.16,-1.79,-5.98,5.21,281.67,3.46,344.97,-19.33,-81.2,72.39,3.14,0.87,5.31,389.2,371.7,427.5,59856,15590,161855
3/12/2023,0:00:00,1,5.81,5.08,8.62,2.04,-1.49,5.7,-4.05,-8.36,1.87,-0.25,-5.18,5.71,304.91,2.24,356.89,-2.09,-74.71,72.08,4.14,1.67,6.12,389,375.4,411.3,57864,18686,200357
3/12/2023,6:00:00,1,8.24,5.08,9.33,0.18,-3.39,5.33,-5.41,-9.1,-0.26,-2.91,-7.79,3.37,279.75,185.16,325.6,-19.44,-71.42,28.81,5.79,3.28,14.73,394.6,376.6,426.5,47602,16575,340611
3/12/2023,12:00:00,1,5.14,4.22,6.31,2.73,0.91,4.56,-4.47,-5.73,-0.65,1.11,-0.5,1.68,305.14,279.36,352,11.61,-6.88,18.77,7.32,5.29,12.74,367.6,351.7,381,13051,9058,27928
3/12/2023,18:00:00,1,4.89,4.23,5.33,4.51,3.57,5.02,-1.42,-2.75,0.42,1.07,0.53,1.72,342.46,3.1,357.43,12.68,6.15,21.61,6.72,5.26,8.92,378.7,367.2,384.8,17590,9064,34381
3/13/2023,0:00:00,1,4.77,4.24,5.36,2.61,1.49,4.11,-3.67,-4.44,-2.38,1.52,0.59,3.12,305.99,290.5,330.82,19.36,6.9,35.17,5.47,3.52,7.99,355,335.7,370.4,8528,5471,28883
3/13/2023,6:00:00,1,5.77,4.71,6.35,2.73,-2.47,4.03,-2.77,-4,0.81,4.64,2.08,6.18,321.98,1.43,357.74,50.16,22.85,85.37,5.2,1.42,8.31,335.2,313.4,338.1,7518,5000,15192
3/13/2023,12:00:00,1,8.34,5.68,9.65,2.09,-1.74,5.83,0.79,-5.05,4.9,6.64,4.68,9.42,9.63,2.47,357.37,57.33,37.23,78.92,8.12,3.5,25.02,331.3,297.3,338.2,12834,9355,107987
3/13/2023,18:00:00,1,8.43,6.81,9.49,3.04,-3.59,6.69,6.84,-0.67,8.37,2.44,-3.17,8.81,71.23,35.68,215.27,16.87,-23.68,82.29,12.05,8.4,17.28,327.6,309.5,338.5,12912,11071,19122
3/14/2023,0:00:00,1,8.92,6.29,15.76,-3.09,-5.69,-0.76,7.42,2.6,14.97,-1.91,-7.1,12.68,111.42,95.05,137.21,-11.28,-49.62,71.57,14.29,5.41,23.23,326,308.8,387.6,22663,14089,74885
3/14/2023,6:00:00,1,10.07,7.61,13.67,-1.55,-7.07,6.42,2.35,-10.96,12.33,-0.08,-10.39,11.46,151.37,67.89,337.04,-0.5,-66.56,66.63,16.56,8.76,25.22,428.4,376.9,442.6,186299,61536,221648
3/14/2023,12:00:00,1,7.38,5.49,9.43,-4.21,-7.67,2.06,-0.94,-9.02,7.74,-1.54,-5.52,3.08,184.18,63.9,277.02,-12.9,-53.37,20.67,13.87,10.6,17.11,425.3,410.7,434.8,194254,140571,234458
3/14/2023,18:00:00,1,8,4.87,9.23,-2.78,-8.48,3.29,-1.7,-8.4,7.26,-3.91,-8.15,7.74,191.17,54.62,299.82,-30.82,-83.41,76.82,13.1,9.6,15.63,412,395.3,429.6,136302,111851,190437
3/15/2023,0:00:00,1,8.26,6.77,25.1,-5.15,-16.35,-0.17,5.56,-1.7,21.07,1.95,-14.81,15.62,134.21,96.69,243.74,7.14,-85.36,58.65,12.58,9.8,32.3,422.8,400.8,567.8,157365,119867,435332
3/15/2023,6:00:00,1,13.12,7.31,20.09,-7.25,-16.03,-1.17,8.24,-0.9,18.25,3.05,-8.6,13.42,132.37,99.31,179.2,14.15,-33,61.33,18.99,13.15,24.71,524.1,496.6,555.7,238051,124205,377078
3/15/2023,12:00:00,1,11.59,9.1,12.19,-5.24,-9.88,0.3,6.64,-0.5,10.13,6.93,-6.46,11.64,128.98,84.6,203.89,37.91,-46.55,84.78,13.15,11.25,18.32,484.4,469.5,513.4,206247,157638,340843
3/15/2023,18:00:00,1,12.19,3.09,14.09,-1.15,-9.67,7.79,1.94,-12.05,10.39,-0.35,-12.43,12.4,139.05,6.92,354.21,-2.01,-82.54,68.25,14.77,9.62,21.65,510.2,465.2,566,194680,84078,335032
3/16/2023,0:00:00,1,6.23,3.27,7.45,4.69,-1.37,6.52,-2.21,-4.15,2.88,-0.88,-5.62,5.46,332.49,3.69,354.52,-9.28,-62.6,74.7,11.37,8.81,16.96,560.2,502.4,582.9,441628,196065,547762
3/16/2023,6:00:00,1,4.24,3.41,4.94,-2.7,-4.28,1.55,-1.31,-3.44,2.94,2.45,-1.7,4.62,219.31,117.31,321.58,36.8,-22.29,74.73,8.97,5.12,11.49,513.6,485.9,536.2,291887,120525,424315
3/16/2023,12:00:00,1,4.77,4.52,5.06,-3.53,-4.74,1.12,-0.82,-3.58,3.03,2.5,-1.53,4.66,200.53,136.11,290.49,32.67,-20.26,74.97,7.05,5.13,10.9,496,453.4,533.2,254015,141388,391531
3/16/2023,18:00:00,1,4.97,4.51,5.47,-3.04,-4.5,-0.7,-2.03,-4.21,3.11,2.93,-0.57,4.59,210.66,133.66,257.54,35.81,-7.21,63.78,6.94,4.78,7.58,462.3,450,494.8,178496,126589,255400
3/17/2023,0:00:00,1,5.54,5.22,5.87,-3.82,-5.49,-0.11,0.78,-3.07,4.64,2.78,-4.78,5.15,165.49,90.47,215.93,31.01,-61.65,66.11,5.52,3.44,7.43,458.3,434.2,484,172169,123006,236684
3/17/2023,6:00:00,1,5.65,5.26,5.95,-4.44,-5.56,-1.68,1.54,-3.65,4.7,-0.4,-3.9,5.12,161.16,121.46,215.62,-4.1,-45.32,67.36,5.04,3.43,6.76,437.8,425.6,465.6,163651,114662,318757
3/17/2023,12:00:00,1,5.93,5.46,6.17,-4.3,-5.63,-2.62,0.23,-2.35,3.99,3.74,-4,5.27,175.34,123.12,217.13,37.73,-42.72,61.77,4.24,3.22,6.12,425.5,414.2,442.7,118224,81021,236122
3/17/2023,18:00:00,1,5.65,5.26,5.87,-4,-5.54,-0.44,3.39,-3.14,5.3,-0.64,-5.38,3.9,141.64,94.65,218.32,-6.39,-74.69,44.66,4.32,3.32,5.72,426.8,417,450.9,101144,65510,198719
3/18/2023,0:00:00,1,5.58,5.25,6.15,-3.96,-5.54,1.96,1.97,-1.96,5.35,2.09,-5.74,5.01,149.88,48.85,333.26,22.07,-83.61,67.19,4.48,3.39,6.74,421.3,408.8,462.5,89605,69577,209749
3/18/2023,6:00:00,1,5.95,5.2,6.54,-4.6,-5.99,-0.61,3.01,-2.26,5.85,0.46,-3.57,3.91,146.05,96.67,209.3,4.81,-37.15,48.67,4.36,2.75,6.68,419.9,400.6,440,100639,57396,343780
3/18/2023,12:00:00,1,6.12,5.55,6.55,-4.15,-5.96,-0.49,2.64,-1.72,5.32,0.36,-5.26,6.07,147.19,100.72,204.43,3.35,-59.45,80.2,4.18,1.1,6.42,425.4,407.6,446.9,124911,72900,327843
3/18/2023,18:00:00,1,5.83,4.79,6.19,-5.12,-5.76,0.21,1.78,-1.79,5.13,1.09,-3.22,3.77,157.44,86.94,199.25,10.89,-36.37,41.8,5.19,1.65,6.45,434.6,416.7,460.9,218945,39580,321191
3/19/2023,0:00:00,1,5.42,4.71,6.32,-2.77,-6.12,1.36,3.73,-2.02,5.05,-1.96,-5.19,3,124.56,57.23,236.61,-19.96,-75.19,31.44,5.25,4.19,7.02,440.8,417.5,464.6,138947,93545,242086
3/19/2023,6:00:00,1,5.57,4.66,6.35,-3.61,-5.93,3.39,3.58,-0.61,5.4,0.46,-4.17,4.35,126.62,45.2,186.91,4.58,-53.34,47.19,5.15,3.3,8.35,435.4,410.5,476,116693,75113,257661
3/19/2023,12:00:00,1,5.85,5.17,6.5,-1.42,-4.8,4.12,4.54,0.99,5.71,-1.46,-5.23,3.76,109.11,18.26,155.63,-14.74,-64.53,41.65,5.29,3.44,6.7,435.3,412,465.5,101750,64632,191727
3/19/2023,18:00:00,1,5.94,4.8,6.58,-2.83,-5.5,0.54,3.8,-1.46,5.84,0.35,-4.91,4.97,130.91,82.16,198.93,3.76,-53.07,62.82,4.96,2.99,6.43,433.5,408.8,458.7,120372,87333,203073
3/20/2023,0:00:00,1,6.67,5.57,7.1,-5.05,-6.23,-2.47,0.01,-4.52,5.05,3.46,-1.35,5.83,179.13,121.48,234.62,31.46,-13.24,57.12,4.95,2.7,6.22,427.3,393.8,455.8,119659,19867,189666
3/20/2023,6:00:00,1,6.81,6.35,7.31,-4.88,-6.56,4.93,2.47,-3.6,6.66,0.39,-6.34,3.74,150.81,9.88,348.51,3.36,-77.59,34.38,4.63,2.55,9.39,419.6,402.7,479.2,133081,88786,209470
3/20/2023,12:00:00,1,7.35,4.91,8.09,-2.45,-7.39,0.46,3.52,-7.25,7.14,-0.43,-7.25,7,159.42,88.96,279.51,-3.9,-80.87,64.29,5.22,0.78,7.12,427.2,401.3,452.1,118531,51624,194512
3/20/2023,18:00:00,1,8.55,7.57,9.65,-1.23,-7.33,4.86,6.02,-2.49,8.9,4.63,-7.31,8.58,106.43,42.42,200.71,33.7,-57.69,71.63,6.44,1.27,10.68,430.7,399.9,481.3,114781,77743,198426
3/21/2023,0:00:00,1,10.57,9.81,11.12,-3.07,-6.91,-0.52,5.53,-0.15,10.22,8.14,0.67,10.99,125.27,96.81,181.76,52,3.54,82.42,5.93,3.56,7.43,410.4,389,427.2,73918,47068,110251
3/21/2023,6:00:00,1,8.43,5.51,9.97,-4.91,-7.71,0.52,5.5,-6.6,8.69,1.33,-4.77,7.76,141.79,99.81,275.65,9.19,-35.3,71.17,7.88,5.56,10.31,426.8,404.2,460.9,138122,64955,193058
3/21/2023,12:00:00,1,8.84,7.41,9.87,-5.52,-7.22,2.95,5.86,0.51,7.37,2.69,-6.35,8.26,126.6,31.79,162.92,17.44,-40.46,74.91,8.74,6.57,12.72,493.7,458.4,525,214920,140276,442282
3/21/2023,18:00:00,1,7.75,6.68,9.54,-5.1,-7.04,2.99,4.3,-4.65,7.19,3.51,-4.54,7.45,147.31,86.12,309.29,24.68,-36.67,78.62,9.48,7.53,12.5,498,473.6,549,215672,192887,487033
3/22/2023,0:00:00,1,7,5.3,7.86,-4.99,-6.73,-0.49,1.62,-4.14,5.9,-1.39,-6.73,7.43,163.19,103.98,234.29,-13.45,-73.22,78.62,10.88,9.47,12.72,524.2,502.8,549.4,368443,303147,480304
3/22/2023,6:00:00,1,5.91,4.57,6.7,-3.13,-5.97,1.35,3.41,-3.5,5.96,-1.16,-4.81,5.29,137.43,35.99,338.04,-11.51,-61.31,83.62,11.61,7.98,13.01,537.1,502,551.2,423951,201339,501364
3/22/2023,12:00:00,1,6.17,4.69,6.61,-2.91,-5.7,2.59,4.23,-2.05,6.29,0.59,-4.47,6.25,123.29,32.9,328.55,5.23,-44.83,80.74,10.43,8.23,13.11,516.3,489.3,546.3,313176,180784,419783
3/22/2023,18:00:00,1,5.18,4.03,7.24,-3.4,-5.72,0.1,2.3,-2.44,4.8,3.25,-0.22,4.75,146.35,82.21,210.91,37.77,-2.19,65.25,8.88,7.91,12.2,502.7,489.7,531,196281,170178,349777
3/23/2023,0:00:00,1,4.4,3.27,5.94,-3.01,-4.82,3.32,2.51,-0.18,4.6,1.44,-1.54,4.17,130.37,36.1,170.17,18,-17.52,76.54,7.63,5.87,10.85,473.5,444,507.4,171780,85560,245524
3/23/2023,6:00:00,1,7.6,3.92,13.26,-0.91,-7.81,4.89,2.83,-6.33,9.77,-6.14,-12.64,2.18,111.11,14.68,298.95,-48.03,-86.09,29.35,13.91,10.37,25.03,479.9,454.4,497.2,128487,101925,166174
3/23/2023,12:00:00,1,18.33,9.3,21.69,3.58,-5.37,7.76,15.06,-1.32,20.7,-2.77,-16.43,9.31,82.98,60.81,199.29,-9.99,-78.49,30.36,10.86,6.96,54.52,487.8,462.4,502.5,133354,22736,198409
3/23/2023,18:00:00,1,19.68,18.7,20.46,-10.61,-12.66,-3.86,5.18,-3.6,13.97,-15.6,-17.29,-11.6,151.99,106.38,198.1,-52.84,-60.8,-38.19,9.9,7.84,14.14,472.7,457,490.8,74317,10855,160426
3/24/2023,0:00:00,1,19.39,13.95,20.33,-12.9,-14.7,-9.1,-3.75,-9.46,-0.86,-13.28,-15.85,-4.92,199.54,183.44,223.43,-43.42,-52.39,-19.47,14.48,9.69,23.5,434.9,410.3,452.6,11376,6159,43008
3/24/2023,6:00:00,1,12.4,8.3,14.1,-7.32,-10.87,-1.95,-8.02,-10.84,2.85,-4.8,-10.76,3.97,221.94,133.1,242.9,-21.65,-76.09,31,13.78,4.55,33.83,426.4,402.2,467.4,92377,36364,496423
3/24/2023,12:00:00,1,9.17,5.23,11.16,-5.38,-9.34,-1.35,-5.81,-8.43,4.3,-3.14,-7.27,0.62,222.56,144.14,256.43,-19.26,-50.8,3.71,8.27,5.76,13.78,419.7,401.2,479,96630,57742,253743
3/24/2023,18:00:00,1,8.17,6.45,10.12,4.68,-3.54,7.58,-5.77,-7.83,1.41,-3.86,-7.53,3.97,304.91,0.66,359.09,-27.22,-55.95,29.46,8.19,4.56,12.03,461,440.6,497.2,171432,78733,435239
3/25/2023,0:00:00,1,8.42,7.56,10.04,5.1,1.47,8.76,-6.4,-8.22,1.89,-0.6,-5.72,5.21,313.84,2.46,357.21,-4.25,-40.77,40.51,8.22,5.09,9.67,487,459.8,517.7,244946,176949,365080
3/25/2023,6:00:00,1,8.74,7.02,9.58,4.84,-2.47,8.3,-6.14,-8.5,0.3,-0.73,-7.89,6.58,307.88,5.28,355.96,-5.62,-63.59,51.6,8.41,0.88,14.31,516.7,492.2,559.2,225615,32201,588946
3/25/2023,12:00:00,1,6.65,5.73,7.09,5.21,2.14,6.94,-3.4,-6.34,2.33,0.56,-2.74,4.86,331.94,1.3,358.8,4.88,-23.99,44.78,11.3,3.56,12.28,526.5,502.2,554.6,447847,189025,546687
3/25/2023,18:00:00,1,5.46,2.58,6.66,3.7,-3.15,5.69,-3.18,-5.32,1.73,-0.54,-4.51,3.79,323.18,1.98,357.11,-6.01,-67.83,59.3,3.52,0.14,15.71,529,507.4,603.4,195272,8381,715478
3/26/2023,0:00:00,1,6.88,5.75,8.04,4.03,2.56,5.59,-5.05,-7.29,-3.06,0.68,-4.42,3.32,309.13,291.2,329.65,5.81,-36,25.82,10.84,2.32,15.48,551.5,511.4,587.9,573808,130411,702245
3/26/2023,6:00:00,1,5.85,5.65,6.05,4.34,3.02,5.53,-3.74,-4.83,0.43,0.88,-2.35,3.46,322.81,4.84,353.32,8.56,-24.03,37.31,10.36,9.05,12.62,577.7,567.7,594.6,502104,380244,637609
3/26/2023,12:00:00,1,6.07,5.56,6.61,4.32,2.18,5.92,-3.9,-5.41,-1.06,1.05,-3.65,3.02,319.64,293.12,349.91,10.07,-37.66,28.19,10.71,6.56,26.44,598.1,285,675.9,600260,90894,1619175
3/26/2023,18:00:00,1,6.48,6.04,6.97,5.47,0.21,6.81,-3.16,-6.06,-0.27,0.2,-2.63,2.73,327.12,6.95,352.89,1.74,-24.22,26.28,10.3,9.11,11.86,577.9,565.8,594,507966,424409,598106
3/27/2023,0:00:00,1,7.1,6.82,7.38,4.79,2.74,5.98,-5.26,-6.52,-2.68,0.61,-1.1,2.59,312.67,292.72,334.92,4.82,-8.92,22.25,10.46,6.33,23.36,594.4,574.3,671.8,540452,286567,1390904
3/27/2023,6:00:00,1,7.24,7.09,7.4,5.57,3.33,6.42,-4.4,-6.37,-2.62,1.46,-0.37,2.69,319.67,297.79,337,11.65,-2.95,22.14,20.71,8.44,31.25,660.5,284.3,683.2,1308885,89918,1874676
3/27/2023,12:00:00,1,7.29,7.14,7.48,5.27,4.4,6.4,-4.99,-5.84,-3.04,0.37,-1.39,2.34,317.53,307.62,334.61,2.92,-10.98,18.61,20.13,6.66,27.98,649.5,284.5,677.5,1255690,88646,1627147
3/27/2023,18:00:00,1,6.66,6.37,7.29,2.19,0.57,5.24,-5.04,-6.09,-4.1,-3.54,-5.02,-0.46,294.86,276.27,316.5,-32.33,-50.82,-3.59,12.74,10.17,25.07,568.9,285,656.5,684527,90307,1425142
3/28/2023,0:00:00,1,5.79,5.06,6.41,4.17,2.03,4.85,-3.38,-4.44,-2.25,-2.13,-3.97,-0.43,319.51,305.88,329.5,-21.16,-49.45,-4.34,16.5,10.76,27.3,644.8,564.7,669.9,1143627,599020,1549985
3/28/2023,6:00:00,1,5.48,4.98,5.95,2.93,-0.89,4.56,-3.71,-5.62,-1.76,-1.75,-4.75,2.42,305.11,261.02,335.22,-18.67,-60.55,26.32,5.92,3.56,13.94,529.9,521.6,582.1,415304,172011,844661
3/28/2023,12:00:00,1,5.77,5.56,5.98,0.75,-1.99,2.51,-4.88,-5.71,-3.02,-2.73,-4.92,1.35,276.35,234.41,295.88,-28.19,-58.34,13.57,6.09,4.66,14.73,530.3,522.5,581.8,419144,293196,887338
3/28/2023,18:00:00,1,5.93,5.42,6.26,2.14,-0.25,4.45,-4.96,-5.86,-2.95,-2.12,-3.8,-0.65,295.12,267.26,325.67,-21.42,-39.42,-6.21,13.42,5.17,14.43,565.4,519.3,581.6,670346,365324,869711
3/29/2023,0:00:00,1,6.51,6.14,7.4,4.19,3.19,5.08,-4.59,-5.76,-3.2,0.33,-3.28,4.71,312.16,299.52,327.03,2.81,-31.67,43.43,6.6,4.65,14.37,529.3,518.8,577,428679,279983,858933
3/29/2023,6:00:00,1,8.73,7.27,9.63,4.41,3.05,7.16,-6.77,-8.59,-3.88,0.56,-4.01,5.28,303.79,290.53,320.79,3.81,-26.24,46.4,6.39,3.59,7.18,513.8,458,525.4,422199,132202,453914
3/29/2023,12:00:00,1,8.31,7.7,9.33,4.63,1.9,6.97,-6.39,-8.22,-1.3,-1.87,-5.53,1.73,308.65,283.01,348.39,-13.29,-38.38,12.1,5.22,3.42,7.05,488.1,439.6,536.9,351473,167344,579321
3/29/2023,18:00:00,1,8.98,4.17,9.37,1.26,-0.88,6.12,-8.26,-9.28,-1.62,1.16,-3.86,5.06,286.29,263.36,339.18,7.52,-29.74,36.17,4.49,2.36,13.58,440.4,401.7,495.6,163737,93256,411935
3/30/2023,0:00:00,1,7.38,5.23,8.06,6.39,4.09,7.65,-3,-4.43,1.45,-1.74,-3.27,0.42,337.1,4.97,355.1,-13.91,-30.99,3.69,9.84,8.53,13.68,492.4,476.5,512.8,162075,91552,251847
3/30/2023,6:00:00,1,7.81,6.55,9.26,6.11,2.11,7.73,-3.87,-8.74,-0.18,-2.18,-5.2,-0.23,327.68,277.17,357.88,-16.61,-39.47,-1.99,10.93,8.22,14.19,475,459.3,511.7,84699,35108,250382
3/30/2023,12:00:00,1,6.79,3.5,9.25,2.66,-4.05,7.72,-4.4,-8.68,4.08,-1.61,-5.97,5.6,302.27,5.18,357.89,-13.73,-50.65,63.46,10.17,0.15,14.83,520,472.8,558.9,212831,5000,454531
3/30/2023,18:00:00,1,6.29,4.07,8.09,3.6,0,7.76,-2.61,-6.08,4.68,-2.65,-5.41,0.17,332.71,3.21,356.78,-26.23,-61.8,1.6,11.66,0.13,14.22,540.2,517.6,600.7,412939,10506,551752
3/31/2023,0:00:00,1,7.82,4.99,10.23,5.15,-2.65,7.74,-1.87,-7.56,3.46,-3.7,-6.81,2.77,338.51,1.04,357.47,-31.7,-64.82,33.72,0.53,0.1,12.46,566,508.1,610.5,13351,5000,599377
3/31/2023,6:00:00,1,4.89,3.19,5.42,3.05,-2.17,5.06,-2.36,-4.98,2.46,-1.43,-4.5,2.64,323.93,1.24,357.79,-17.68,-68.39,36.23,2.5,0.17,12.42,548.7,510.2,597.2,174386,6981,637642
3/31/2023,12:00:00,1,4.01,2.46,4.63,2.28,-2.79,3.68,-2.31,-3.81,3.4,-1.46,-3.39,1.08,321.01,3.23,357.69,-21.82,-51.96,20.4,7.95,2.57,9.1,512.6,481.5,527.3,275247,151855,388729
3/31/2023,18:00:00,1,4.3,2.76,6.05,1.28,-3.7,4.3,-1.51,-5.26,3.96,-2.38,-4.54,3.86,318.8,6.68,352.99,-34.67,-82.21,62.67,8.96,6.6,10.6,491.7,473.2,502,242850,210548,344098
4/1/2023,0:00:00,1,5.49,1.95,7.08,1.88,-2.61,4.79,-0.38,-5.46,4.84,3.39,-4.92,5.78,350.69,4.3,355.73,40.6,-61.05,76.47,9.13,7.21,12.9,496.6,476.8,538.6,277450,220417,496232
4/1/2023,6:00:00,1,5.18,3.81,6.55,3.01,-2.36,5.43,-0.48,-5.54,3.92,0.96,-5.1,5.01,348.89,2.07,357.04,11.31,-71.38,77.29,9.83,4.55,12.7,525.5,497.6,559.2,359166,213745,498177
4/1/2023,12:00:00,1,5.51,4.41,6.71,2.39,-2.53,5.48,-3.28,-5.51,1.58,-0.96,-5.53,4.81,304.92,8.92,353.34,-10.74,-69.76,60.23,10.37,3.8,12.37,529.9,508.5,561,362974,170655,514366
4/1/2023,18:00:00,1,6.07,5.22,7.14,3.41,-3.38,6.14,-2.35,-5.56,5.88,-1.37,-5.88,4.33,338.04,4.45,357.4,-13.57,-82.23,47.02,10.18,0.14,13.79,543,502.9,585.5,380713,5000,729200
4/2/2023,0:00:00,1,6.09,4.96,6.77,2.09,-1.06,5.12,-4.66,-6.69,4.42,-2.18,-5.05,2.12,297.8,41.11,333.64,-21.07,-61.84,20.6,11.93,0.27,13.35,546.1,512,568.3,500444,7716,576865
4/2/2023,6:00:00,1,5.69,5.18,6.45,3.86,-1.18,5.55,-2.46,-5.83,2.33,1.3,-5.6,5.79,321.96,1.46,357.35,13.62,-67.05,74.8,9.49,0.26,14.3,536.1,511.3,572.4,364951,7417,698736
4/2/2023,12:00:00,1,5.43,5.19,5.71,5.14,4.15,5.61,-1.02,-2.76,1.68,0.75,-1.81,2.8,350.74,0.86,359.59,8.03,-19.94,31.45,9.45,6.86,10.6,525,517,532.1,369460,255505,470703
4/2/2023,18:00:00,1,5.47,5.17,5.98,4.45,-4.6,5.74,-2.07,-4.55,1.26,-1.83,-4.79,1.99,333.25,0.88,358.14,-19.22,-60.95,19.92,7.37,0.8,10.26,518.4,490.2,588.8,313077,18053,436037
4/3/2023,0:00:00,1,5.55,5.22,6.27,4.52,1.72,5.61,-2.77,-5.76,-0.33,-1.13,-3.26,1.72,327.6,284.74,354.62,-11.45,-36.1,17.15,7.13,5.39,9.16,495.1,468.5,510.5,255703,186793,370871
4/3/2023,6:00:00,1,6.06,3.94,6.72,3.58,-0.99,5.08,-4.24,-6.71,0.17,-1.29,-3.64,2.53,308.45,6.17,345.12,-12.37,-42.12,28.17,7.9,7.02,9.71,490.9,484.4,516.4,247570,202465,348240
4/3/2023,12:00:00,1,5.6,2.86,6.23,1.83,-1.18,5.62,-3.79,-6.02,3.86,-2.08,-4.74,2.29,308.35,3.3,356.13,-24.17,-65.01,23.78,9.86,8.43,11.18,520.2,486.6,537.8,331913,212499,421165
4/3/2023,18:00:00,1,5.58,4.93,6.6,2.88,-0.47,5.58,-2.21,-5.52,5.41,-2.18,-5.68,3.62,333.94,2.13,357.52,-22.61,-79.85,36.02,9.59,8.49,10.77,507,484.2,531.4,296249,218806,359148
4/4/2023,0:00:00,1,5.71,4,6.68,2.96,-3.44,5.57,-0.79,-6.24,5.16,-0.24,-5.98,5.72,342.61,1.61,357.05,-2.74,-65.54,81.09,10,7.12,12.51,501.7,485.4,541.1,290855,220558,456835
4/4/2023,6:00:00,1,5.07,3.78,5.97,2.98,-2.77,5.31,-1.46,-5.01,5.27,-0.39,-4.25,4.58,340.45,1.52,356.75,-4.8,-60.35,66.47,10.74,9.71,11.9,508.2,491.1,539.7,301403,233098,375571
4/4/2023,12:00:00,1,4.76,3.42,5.65,3.12,-1.55,4.77,-2.17,-5.05,3.67,0.33,-3.54,4.34,328.1,3.56,358.4,4.3,-50.98,80.54,10.31,9.37,11.08,495.8,488.5,530.4,294143,252246,353459
4/4/2023,18:00:00,1,5.13,3.02,5.79,1.27,-4.28,4.81,-3.35,-5.19,3.45,-2.29,-4.43,1.48,295.74,11.22,353.73,-26.48,-60.63,27.55,10.11,8.93,11.71,495.6,482.4,529.7,318345,224307,427812
4/5/2023,0:00:00,1,4.4,3.7,6.29,1.04,-4.46,4.07,-2.97,-5.84,3.41,-1.2,-3.61,2.78,292.31,1.9,356.78,-15.77,-54.46,36.09,9.55,7.76,11.07,498.5,481.9,527.7,324429,249367,411670
